id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
96493,70169,"Другие услуги государственной службы общего назначения, не отнесенные к другим категориям",,96489,true,1,5aeae2e0-5d78-485c-87b8-7a2ebceb2f77,import,2023-01-12,import,2023-01-12
96494,7017,"Операции, связанные с государственным долгом и ценными бумагами",,96473,true,1,e3986ef7-7075-46d0-910f-801afd6bec8c,import,2023-01-12,import,2023-01-12
96495,70171,"Операции, связанные с погашением государственного долга и ценных бумаг",,96494,true,1,ea0fd121-e9ac-49ae-8850-71c95e6fe59b,import,2023-01-12,import,2023-01-12
96496,70172,Основные суммы государственного долга и ценных бумаг,,96494,true,1,1297c99b-e22b-41c2-af18-b0ee0b9a5353,import,2023-01-12,import,2023-01-12
96497,7018,Трансферты и ссуды местным бюджетам,,96473,true,1,d6dcc78a-4865-4e32-a811-de17e676f4b4,import,2023-01-12,import,2023-01-12
96498,70181,Выравнивающие трансферты,,96497,true,1,134817ff-b385-48a0-9124-de37477a7fd5,import,2023-01-12,import,2023-01-12
96499,70182,Целевые трансферты,,96497,true,1,39882e50-cf16-4d9b-832a-356854e29e16,import,2023-01-12,import,2023-01-12
96500,70183,Ссуды местным бюджетам,,96497,true,1,1d171cd7-addc-4f37-b60d-74632aee061b,import,2023-01-12,import,2023-01-12
96501,70184,Трансферты Фонду обязательного медицинского страхования,,96497,true,1,6e3bb0dd-a8b6-45d1-a6ac-264a58d9bd5a,import,2023-01-12,import,2023-01-12
96502,70185,Трансферты Социальному фонду,,96497,true,1,8ea0a839-d594-47ec-963f-e2439760c85c,import,2023-01-12,import,2023-01-12
96503,702,Оборона,,241058,true,1,0a6cfbfd-7f10-4519-96ce-437ea639f396,import,2023-01-12,import,2023-01-12
96504,7021,Вооруженные силы,,96503,true,1,0ba48524-d4ff-4a61-98ad-0cfd10adb4a6,import,2023-01-12,import,2023-01-12
96505,70211,"Воинские соединения, части и учреждения",,96504,true,1,71f468f1-4d25-401b-9ccc-7d443d136b92,import,2023-01-12,import,2023-01-12
96506,70213,Пограничная служба ,,96504,true,1,4b9add2b-6bd9-4a17-acb7-cbec381fd5c8,import,2023-01-12,import,2023-01-12
96507,70215,Другие оборонные формирования,,96504,true,1,e4ac5ec6-3c6a-4874-ad62-36cb336296ac,import,2023-01-12,import,2023-01-12
96508,7022,Мероприятия по гражданской защите и чрезвычайным ситуациям,,96503,true,1,8488fd1d-8b80-4e39-9e2e-4a5cfd753315,import,2023-01-12,import,2023-01-12
96509,70221,Гражданская защита,,96508,true,1,d69d02a2-f75b-47aa-ac76-3058ca86d5e1,import,2023-01-12,import,2023-01-12
96510,70222,Чрезвычайные ситуации,,96508,true,1,b380a787-018e-4e2c-a1fb-1b134706f42f,import,2023-01-12,import,2023-01-12
96511,70223,Прочие мероприятия по гражданской защите и чрезвычайным ситуациям,,96508,true,1,770ba8dd-b52f-44c1-b6ff-37b6091ba532,import,2023-01-12,import,2023-01-12
96512,7023,Иностранная военная помощь,,96503,true,1,6901c294-43dc-413c-a4d5-ed750e3a9b96,import,2023-01-12,import,2023-01-12
96513,70231,Иностранная военная помощь,,96512,true,1,ab6dffad-339d-4d04-a4e9-efad5a02c145,import,2023-01-12,import,2023-01-12
96514,7024,Научные исследования и опытно-конструкторские разработки в области обороны,,96503,true,1,01af7e86-78f0-4f73-862c-9f1e7b8a6dc6,import,2023-01-12,import,2023-01-12
96515,70241,Научные исследования и опытно-конструкторские разработки в области обороны,,96514,true,1,98302eec-e38a-4a9b-abca-62ec4ce0b443,import,2023-01-12,import,2023-01-12
96516,7025,"Вопросы обороны, не отнесенные к другим категориям",,96503,true,1,4aa32b5e-c83d-4aa1-bb32-3ffb5ee03271,import,2023-01-12,import,2023-01-12
96517,70253,"Прочие услуги в области обороны, не отнесенные к другим категориям",,96516,true,1,30003e91-214d-4a48-b77e-2718a0b194c9,import,2023-01-12,import,2023-01-12
96518,70259,Другие услуги в области обороны,,96516,true,1,e7336dd7-16e5-4196-9f10-6f4cd3c91b19,import,2023-01-12,import,2023-01-12
96519,703,Общественный порядок и безопасность,,241058,true,1,b9a2b4ad-499d-41cb-b71d-da379fdabb07,import,2023-01-12,import,2023-01-12
96520,7031,Правоохранительные органы,,96519,true,1,1ffdd259-4026-4787-8989-38248e74a205,import,2023-01-12,import,2023-01-12
96521,70311,Органы внутренних дел,,96520,true,1,06268d18-8248-409a-916b-c42c93b9916f,import,2023-01-12,import,2023-01-12
96522,70313,Органы национальной безопасности ,,96520,true,1,bb24eba2-4067-4c5f-9fb4-645ffa461ab9,import,2023-01-12,import,2023-01-12
96523,70314,Таможенные органы          ,,96520,true,1,a928c481-bf0f-449f-a0fd-48ac37834c0a,import,2023-01-12,import,2023-01-12
96524,70316,Службы финансовой полиции ,,96520,true,1,c2efd29a-e410-43ee-8ba8-149df9097017,import,2023-01-12,import,2023-01-12
96525,70317,Органы государственной охраны ,,96520,true,1,e285f219-1334-425f-8701-09c4572fad4d,import,2023-01-12,import,2023-01-12
96526,70319,Прочие услуги правоохранительных органов,,96520,true,1,cb8dfacc-342d-4415-9d6e-0f209ced5adb,import,2023-01-12,import,2023-01-12
96527,7032,Пожарная охрана,,96519,true,1,c2f265a9-93b6-4046-8d3a-640f4a0c99cc,import,2023-01-12,import,2023-01-12
96528,70321,Пожарная охрана,,96527,true,1,f11f76e0-621a-4a09-b736-31c312748223,import,2023-01-12,import,2023-01-12
96529,7033,Суды,,96519,true,1,9cab1909-fe81-47b9-bb93-d0d841511172,import,2023-01-12,import,2023-01-12
96530,70331,Конституционный суд,,96529,true,1,97a353d0-89a2-45b2-b3aa-a2ccf300a25a,import,2023-01-12,import,2023-01-12
96531,70332,Верховный суд,,96529,true,1,42fdd462-afbd-4924-8881-bcee212def0c,import,2023-01-12,import,2023-01-12
96532,70333,Судебные органы ,,96529,true,1,558c840d-86ce-49fe-9797-25ab66abdbaf,import,2023-01-12,import,2023-01-12
